month,lon,lat,depth,don,dop,doc
4,-29.36786,11.40053,33.8,6.0,0.14,-999.0
4,-29.36786,11.40053,79.9,0.88,0.18,-999.0
4,-29.36786,11.40053,120.0,-999.0,-999.0,-999.0
4,-30.68309,14.75553,13.0,5.33,0.16,-999.0
4,-30.68309,14.75553,24.4,5.53,0.15,-999.0
4,-30.68309,14.75553,44.0,5.72,0.19,-999.0
4,-30.68309,14.75553,100.2,2.19,0.13,-999.0
4,-30.68309,14.75553,150.5,-999.0,0.04,-999.0
4,-32.28879,18.79636,15.6,6.28,0.17,-999.0
4,-32.28879,18.79636,29.9,5.47,0.08,-999.0
4,-32.28879,18.79636,53.4,5.03,0.15,-999.0
4,-32.28879,18.79636,124.4,3.73,-999.0,-999.0
4,-32.28879,18.79636,187.8,1.45,0.01,-999.0
4,-33.73347,22.33456,14.6,6.1,0.05,-999.0
4,-33.73347,22.33456,27.9,4.76,0.07,-999.0
4,-33.73347,22.33456,49.5,5.4,0.09,-999.0
4,-33.73347,22.33456,114.5,6.6,0.11,-999.0
4,-33.73347,22.33456,172.0,2.48,0.07,-999.0
4,-35.23629,25.92199,16.9,4.55,0.06,-999.0
4,-35.23629,25.92199,31.1,3.64,0.05,-999.0
4,-35.23629,25.92199,56.0,4.33,0.06,-999.0
4,-35.23629,25.92199,129.9,3.82,0.06,-999.0
4,-35.23629,25.92199,195.2,2.08,0.09,-999.0
4,-36.69945,29.30054,17.1,3.88,0.05,-999.0
4,-36.69945,29.30054,31.6,4.03,0.05,-999.0
4,-36.69945,29.30054,56.2,3.84,0.02,-999.0
4,-36.69945,29.30054,130.4,6.42,0.04,-999.0
4,-36.69945,29.30054,195.9,2.82,0.04,-999.0
4,-31.17635,31.93115,99.3,4.9,0.03,-999.0
4,-31.17635,31.93115,179.2,2.92,0.1,-999.0
4,-22.85163,35.747,10.2,5.75,0.22,-999.0
4,-22.85163,35.747,19.3,3.76,0.06,-999.0
4,-22.85163,35.747,34.9,6.22,0.24,-999.0
4,-22.85163,35.747,89.3,4.05,0.1,-999.0
4,-22.85163,35.747,129.5,1.74,0.1,-999.0
4,-19.96059,38.66634,2.0,-999.0,-999.0,-999.0
4,-19.96059,38.66634,6.9,-999.0,-999.0,-999.0
4,-19.96059,38.66634,12.8,4.21,0.07,-999.0
4,-19.96059,38.66634,24.0,4.0,0.07,-999.0
4,-19.96059,38.66634,49.8,4.25,0.08,-999.0
4,-19.96059,38.66634,80.6,3.16,0.1,-999.0
4,-18.79265,41.98623,7.7,6.5,0.22,-999.0
4,-18.79265,41.98623,20.8,4.55,0.14,-999.0
4,-18.79265,41.98623,36.7,5.86,0.12,-999.0
4,-18.79265,41.98623,46.5,-999.0,-999.0,-999.0
4,-18.79265,41.98623,46.6,-999.0,-999.0,-999.0
4,-18.79265,41.98623,71.1,3.9,0.07,-999.0
4,-17.2779,46.43482,3.5,-999.0,-999.0,-999.0
4,-17.2779,46.43482,8.0,-999.0,-999.0,-999.0
4,-17.2779,46.43482,11.1,-999.0,-999.0,-999.0
4,-17.2779,46.43482,20.6,-999.0,-999.0,-999.0
4,-17.2779,46.43482,34.5,-999.0,-999.0,-999.0
4,-17.2779,46.43482,45.2,-999.0,-999.0,-999.0
4,-17.2779,46.43482,74.7,-999.0,-999.0,-999.0
4,-17.2779,46.43482,92.1,-999.0,-999.0,-999.0
4,-17.2779,46.43482,124.3,-999.0,-999.0,-999.0
4,-17.2779,46.43482,299.9,-999.0,-999.0,-999.0
4,-16.77694,47.81141,4.0,-999.0,-999.0,-999.0
4,-16.77694,47.81141,9.8,3.78,0.17,-999.0
4,-16.77694,47.81141,22.7,3.43,0.11,-999.0
4,-16.77694,47.81141,43.2,4.15,0.12,-999.0
4,-16.77694,47.81141,93.9,-999.0,-999.0,-999.0
4,-16.39474,48.99986,7.8,3.15,0.15,-999.0
4,-16.39474,48.99986,15.0,3.05,0.13,-999.0
4,-16.39474,48.99986,27.4,2.73,0.1,-999.0
4,-16.39474,48.99986,61.1,1.97,0.05,-999.0
4,-16.39474,48.99986,91.2,2.47,0.1,-999.0
8,-14.61,47.92336,12.4,5.71,0.03,-999.0
8,-14.61,47.92336,21.5,4.11,-999.0,-999.0
8,-14.61,47.92336,35.9,-999.0,-999.0,-999.0
8,-14.61,47.92336,49.6,5.25,-999.0,-999.0
8,-14.61,47.92336,62.0,-999.0,-999.0,-999.0
8,-18.39411,45.98198,4.8,-999.0,-999.0,-999.0
8,-18.39411,45.98198,6.2,-999.0,-999.0,-999.0
8,-18.39411,45.98198,17.0,3.08,-999.0,-999.0
8,-18.39411,45.98198,27.3,5.06,0.07,-999.0
8,-18.39411,45.98198,59.4,-999.0,-999.0,-999.0
8,-18.39411,45.98198,75.6,3.27,-999.0,-999.0
8,-19.8356,42.55828,11.8,4.21,0.09,-999.0
8,-19.8356,42.55828,16.9,9.51,0.23,-999.0
8,-19.8356,42.55828,31.6,-999.0,0.2,-999.0
8,-19.8356,42.55828,32.1,-999.0,-999.0,-999.0
8,-19.8356,42.55828,51.7,4.3,0.12,-999.0
8,-20.35396,38.8928,17.0,3.83,-999.0,-999.0
8,-20.35396,38.8928,52.2,-999.0,-999.0,-999.0
8,-20.35396,38.8928,52.5,-999.0,-999.0,-999.0
8,-20.35396,38.8928,77.3,4.18,-999.0,-999.0
8,-20.35396,38.8928,111.9,-999.0,-999.0,-999.0
8,-20.8471,35.09471,16.9,4.29,0.07,-999.0
8,-20.8471,35.09471,26.3,5.12,0.09,-999.0
8,-20.8471,35.09471,52.0,3.4,0.04,-999.0
8,-20.8471,35.09471,87.4,3.19,0.01,-999.0
8,-20.8471,35.09471,151.6,3.93,0.09,-999.0
8,-20.72007,31.25788,16.6,4.36,0.07,-999.0
8,-20.72007,31.25788,31.8,-999.0,-999.0,-999.0
8,-20.72007,31.25788,32.3,-999.0,-999.0,-999.0
8,-20.72007,31.25788,42.2,-999.0,-999.0,-999.0
8,-20.72007,31.25788,58.4,-999.0,-999.0,-999.0
8,-20.72007,31.25788,117.0,3.71,0.08,-999.0
8,-20.72007,31.25788,180.8,3.13,-999.0,-999.0
8,-16.96941,29.12373,15.5,4.3,0.11,-999.0
8,-16.96941,29.12373,30.1,4.18,0.05,-999.0
8,-16.96941,29.12373,56.1,4.03,0.05,-999.0
8,-16.96941,29.12373,116.8,4.25,0.07,-999.0
8,-16.96941,29.12373,180.6,4.07,0.11,-999.0
8,-19.99271,23.55763,11.6,9.7,0.18,-999.0
8,-19.99271,23.55763,16.1,5.76,0.17,-999.0
8,-19.99271,23.55763,26.3,6.43,0.17,-999.0
8,-19.99271,23.55763,51.2,4.73,0.08,-999.0
8,-19.99271,23.55763,73.2,5.28,0.11,-999.0
8,-18.83547,21.37678,4.5,6.52,0.2,-999.0
8,-18.83547,21.37678,7.7,6.92,0.21,-999.0
8,-18.83547,21.37678,17.3,6.97,0.21,-999.0
8,-18.83547,21.37678,32.3,6.86,0.21,-999.0
8,-18.83547,21.37678,52.5,5.47,0.15,-999.0
9,-17.8272,21.6936,11.9,1.96,-999.0,-999.0
9,-17.8272,21.6936,26.8,5.95,0.15,-999.0
9,-17.8272,21.6936,51.5,1.75,-999.0,-999.0
9,-17.8272,21.6936,77.0,2.27,-999.0,-999.0
9,-17.37257,21.35465,7.0,-999.0,0.58,-999.0
9,-17.37257,21.35465,11.9,5.91,0.3,-999.0
9,-17.37257,21.35465,17.1,6.43,0.14,-999.0
9,-17.37257,21.35465,27.1,-999.0,-999.0,-999.0
9,-17.37257,21.35465,52.3,1.12,-999.0,-999.0
9,-18.59319,21.30735,11.8,-999.0,-999.0,-999.0
9,-18.59319,21.30735,11.9,-999.0,-999.0,-999.0
9,-18.59319,21.30735,21.7,7.42,0.36,-999.0
9,-18.59319,21.30735,31.7,7.38,0.14,-999.0
9,-18.59319,21.30735,46.7,-999.0,-999.0,-999.0
9,-18.59319,21.30735,46.9,-999.0,-999.0,-999.0
9,-18.59319,21.30735,102.2,-999.0,-999.0,-999.0
9,-20.89145,17.83822,11.2,5.93,0.2,-999.0
9,-20.89145,17.83822,16.1,5.87,-999.0,-999.0
9,-20.89145,17.83822,30.3,5.79,0.2,-999.0
9,-20.89145,17.83822,70.5,-999.0,0.24,-999.0
9,-20.89145,17.83822,101.3,3.91,0.13,-999.0
9,-21.7599,14.29584,1.9,6.56,0.18,-999.0
9,-21.7599,14.29584,10.7,6.61,0.06,-999.0
9,-21.7599,14.29584,15.5,-999.0,-999.0,-999.0
9,-21.7599,14.29584,50.9,6.44,0.19,-999.0
9,-21.7599,14.29584,75.9,4.25,0.12,-999.0
9,-22.51456,11.00187,11.4,6.37,0.17,-999.0
9,-22.51456,11.00187,17.2,5.3,0.12,-999.0
9,-22.51456,11.00187,26.3,5.4,0.16,-999.0
9,-22.51456,11.00187,62.1,2.75,0.15,-999.0
9,-22.51456,11.00187,82.0,-999.0,-999.0,-999.0
9,-23.23139,7.86131,12.3,6.02,0.16,-999.0
9,-23.23139,7.86131,16.5,5.6,0.02,-999.0
9,-23.23139,7.86131,26.2,5.98,0.14,-999.0
9,-23.23139,7.86131,61.2,4.02,0.26,-999.0
9,-23.23139,7.86131,81.5,4.0,0.16,-999.0
9,-23.90881,4.76579,11.5,5.1,0.12,-999.0
9,-23.90881,4.76579,21.0,5.03,0.02,-999.0
9,-23.90881,4.76579,30.5,5.14,-999.0,-999.0
9,-23.90881,4.76579,74.9,2.7,0.29,-999.0
9,-23.90881,4.76579,110.4,-999.0,0.12,-999.0
9,-24.435,2.51022,12.0,5.14,0.07,-999.0
9,-24.435,2.51022,22.4,5.45,0.03,-999.0
9,-24.435,2.51022,31.4,5.34,0.14,-999.0
9,-24.435,2.51022,75.0,5.02,0.12,-999.0
9,-24.435,2.51022,111.3,-999.0,-999.0,-999.0
9,-24.435,2.51022,111.6,-999.0,-999.0,-999.0
9,-24.97374,0.06784,10.4,5.41,0.16,-999.0
9,-24.97374,0.06784,15.5,5.24,0.17,-999.0
9,-24.97374,0.06784,30.8,-999.0,-999.0,-999.0
9,-24.97374,0.06784,31.0,-999.0,-999.0,-999.0
9,-24.97374,0.06784,65.7,5.14,0.23,-999.0
9,-24.97374,0.06784,99.8,4.45,0.21,-999.0
9,-25.01279,-6.8467,17.6,-999.0,-999.0,-999.0
9,-25.01279,-6.8467,17.7,-999.0,-999.0,-999.0
9,-25.01279,-6.8467,27.4,-999.0,-999.0,-999.0
9,-25.01279,-6.8467,27.6,-999.0,-999.0,-999.0
9,-25.01279,-6.8467,47.8,9.23,0.19,-999.0
9,-25.01279,-6.8467,101.2,5.11,0.02,-999.0
9,-25.01279,-6.8467,152.5,-999.0,-999.0,-999.0
9,-24.99297,-10.40847,15.5,-999.0,-999.0,-999.0
9,-24.99297,-10.40847,15.8,-999.0,-999.0,-999.0
9,-24.99297,-10.40847,31.1,5.62,0.17,-999.0
9,-24.99297,-10.40847,56.3,5.66,0.1,-999.0
9,-24.99297,-10.40847,125.6,-999.0,-999.0,-999.0
9,-24.99297,-10.40847,181.3,3.37,0.1,-999.0
9,-24.9905,-14.17693,21.3,5.11,0.09,-999.0
9,-24.9905,-14.17693,36.3,5.75,0.15,-999.0
9,-24.9905,-14.17693,61.3,5.26,0.14,-999.0
9,-24.9905,-14.17693,141.1,3.63,0.04,-999.0
9,-24.9905,-14.17693,201.4,3.49,0.04,-999.0
9,-24.99475,-17.94819,26.9,5.35,0.17,-999.0
9,-24.99475,-17.94819,46.2,5.01,0.15,-999.0
9,-24.99475,-17.94819,81.3,5.26,0.14,-999.0
9,-24.99475,-17.94819,174.0,4.39,0.11,-999.0
9,-24.99475,-17.94819,253.2,2.5,0.06,-999.0
9,-23.66898,-20.63716,24.2,5.06,0.16,-999.0
9,-23.66898,-20.63716,44.4,4.49,0.16,-999.0
9,-23.66898,-20.63716,79.6,5.79,0.16,-999.0
9,-23.66898,-20.63716,169.5,4.22,0.16,-999.0
9,-23.66898,-20.63716,247.4,3.24,-999.0,-999.0
9,-17.49831,-23.56162,32.6,-999.0,-999.0,-999.0
9,-17.49831,-23.56162,32.8,-999.0,-999.0,-999.0
9,-17.49831,-23.56162,52.5,-999.0,-999.0,-999.0
9,-17.49831,-23.56162,53.3,-999.0,-999.0,-999.0
9,-17.49831,-23.56162,88.0,4.8,0.06,-999.0
9,-17.49831,-23.56162,182.5,3.38,0.02,-999.0
9,-17.49831,-23.56162,278.0,2.91,0.02,-999.0
9,-13.91123,-25.23409,22.1,4.31,0.12,-999.0
9,-13.91123,-25.23409,41.7,4.56,0.16,-999.0
9,-13.91123,-25.23409,71.4,4.6,0.13,-999.0
9,-13.91123,-25.23409,150.4,4.22,0.11,-999.0
9,-13.91123,-25.23409,202.1,3.58,0.08,-999.0
9,-10.33284,-26.87763,22.5,4.65,0.14,-999.0
9,-10.33284,-26.87763,37.1,4.8,0.13,-999.0
9,-10.33284,-26.87763,62.2,4.77,0.13,-999.0
9,-10.33284,-26.87763,151.7,4.63,0.09,-999.0
9,-10.33284,-26.87763,221.8,4.48,0.04,-999.0
9,-6.56848,-28.58019,17.4,4.95,0.15,-999.0
9,-6.56848,-28.58019,26.6,5.32,0.11,-999.0
9,-6.56848,-28.58019,51.9,4.99,0.14,-999.0
9,-6.56848,-28.58019,112.4,4.82,0.11,-999.0
9,-6.56848,-28.58019,161.7,3.72,0.02,-999.0
9,-3.9304,-31.12874,16.3,4.39,-999.0,-999.0
9,-3.9304,-31.12874,26.9,4.69,-999.0,-999.0
9,-3.9304,-31.12874,46.3,4.6,-999.0,-999.0
9,-3.9304,-31.12874,81.4,4.49,-999.0,-999.0
9,-1.37466,-34.52173,21.8,4.24,-999.0,-999.0
9,-1.37466,-34.52173,36.7,4.44,0.09,-999.0
9,-1.37466,-34.52173,86.3,4.11,0.11,-999.0
9,-1.37466,-34.52173,121.9,4.56,0.08,-999.0
9,1.23434,-37.83334,6.9,5.1,0.14,-999.0
9,1.23434,-37.83334,12.7,4.67,0.17,-999.0
9,1.23434,-37.83334,22.8,4.87,0.16,-999.0
9,1.23434,-37.83334,43.0,5.22,0.16,-999.0
9,1.23434,-37.83334,73.2,5.07,0.1,-999.0
9,5.01506,-40.00273,12.1,4.54,0.07,-999.0
9,5.01506,-40.00273,21.8,4.7,0.05,-999.0
9,5.01506,-40.00273,46.7,4.39,0.07,-999.0
4,16.96909,-31.96436,3.2,-999.0,-999.0,68.7
4,16.96909,-31.96436,11.5,-999.0,-999.0,63.8
4,16.96909,-31.96436,31.4,-999.0,-999.0,67.9
4,16.96909,-31.96436,40.9,-999.0,-999.0,67.9
4,16.96909,-31.96436,51.2,-999.0,-999.0,64.4
4,16.96909,-31.96436,85.1,-999.0,-999.0,59.0
4,16.96909,-31.96436,100.2,-999.0,-999.0,52.1
4,16.96909,-31.96436,125.3,-999.0,-999.0,54.6
4,16.96909,-31.96436,176.1,-999.0,-999.0,62.6
4,16.96909,-31.96436,226.5,-999.0,-999.0,53.7
4,10.49957,-31.83317,5.3,-999.0,-999.0,66.3
4,10.49957,-31.83317,15.1,-999.0,-999.0,64.3
4,10.49957,-31.83317,27.0,-999.0,-999.0,68.3
4,10.49957,-31.83317,45.2,-999.0,-999.0,66.1
4,10.49957,-31.83317,67.1,-999.0,-999.0,67.7
4,10.49957,-31.83317,99.3,-999.0,-999.0,61.6
4,10.49957,-31.83317,146.9,-999.0,-999.0,58.7
4,10.49957,-31.83317,204.2,-999.0,-999.0,54.2
4,10.49957,-31.83317,251.0,-999.0,-999.0,58.4
4,10.49957,-31.83317,304.5,-999.0,-999.0,48.5
4,0.69963,-29.96466,3.1,-999.0,-999.0,70.1
4,0.69963,-29.96466,14.3,-999.0,-999.0,73.3
4,0.69963,-29.96466,24.1,-999.0,-999.0,69.2
4,0.69963,-29.96466,42.7,-999.0,-999.0,69.1
4,0.69963,-29.96466,71.0,-999.0,-999.0,75.5
4,0.69963,-29.96466,96.5,-999.0,-999.0,62.4
4,0.69963,-29.96466,147.0,-999.0,-999.0,62.3
4,0.69963,-29.96466,181.7,-999.0,-999.0,56.1
4,0.69963,-29.96466,240.7,-999.0,-999.0,52.4
4,0.69963,-29.96466,299.7,-999.0,-999.0,51.8
4,-9.24877,-28.07009,2.9,-999.0,-999.0,79.0
4,-9.24877,-28.07009,17.0,-999.0,-999.0,76.6
4,-9.24877,-28.07009,29.1,-999.0,-999.0,77.0
4,-9.24877,-28.07009,51.6,-999.0,-999.0,72.7
4,-9.24877,-28.07009,105.8,-999.0,-999.0,67.0
4,-9.24877,-28.07009,116.6,-999.0,-999.0,69.3
4,-9.24877,-28.07009,131.5,-999.0,-999.0,62.1
4,-9.24877,-28.07009,173.5,-999.0,-999.0,69.9
4,-9.24877,-28.07009,201.1,-999.0,-999.0,64.6
4,-9.24877,-28.07009,251.2,-999.0,-999.0,59.1
4,-9.24877,-28.07009,301.4,-999.0,-999.0,57.0
4,-13.44332,-27.22923,3.5,-999.0,-999.0,73.6
4,-13.44332,-27.22923,17.7,-999.0,-999.0,69.7
4,-13.44332,-27.22923,32.2,-999.0,-999.0,68.4
4,-13.44332,-27.22923,56.6,-999.0,-999.0,73.7
4,-13.44332,-27.22923,90.7,-999.0,-999.0,66.4
4,-13.44332,-27.22923,121.2,-999.0,-999.0,60.8
4,-13.44332,-27.22923,131.4,-999.0,-999.0,57.2
4,-13.44332,-27.22923,141.2,-999.0,-999.0,56.9
4,-13.44332,-27.22923,194.9,-999.0,-999.0,55.6
4,-13.44332,-27.22923,219.8,-999.0,-999.0,59.6
4,-13.44332,-27.22923,251.0,-999.0,-999.0,55.2
4,-17.22669,-26.52948,3.3,-999.0,-999.0,71.1
4,-17.22669,-26.52948,16.2,-999.0,-999.0,71.6
4,-17.22669,-26.52948,29.0,-999.0,-999.0,73.1
4,-17.22669,-26.52948,51.7,-999.0,-999.0,72.3
4,-17.22669,-26.52948,95.6,-999.0,-999.0,66.1
4,-17.22669,-26.52948,115.7,-999.0,-999.0,69.4
4,-17.22669,-26.52948,136.1,-999.0,-999.0,61.0
4,-17.22669,-26.52948,173.9,-999.0,-999.0,56.4
4,-17.22669,-26.52948,299.3,-999.0,-999.0,59.3
4,-21.93174,-25.60582,2.7,-999.0,-999.0,73.4
4,-21.93174,-25.60582,15.3,-999.0,-999.0,70.0
4,-21.93174,-25.60582,26.5,-999.0,-999.0,75.8
4,-21.93174,-25.60582,47.3,-999.0,-999.0,73.9
4,-21.93174,-25.60582,66.1,-999.0,-999.0,70.4
4,-21.93174,-25.60582,87.1,-999.0,-999.0,66.9
4,-21.93174,-25.60582,106.8,-999.0,-999.0,59.4
4,-21.93174,-25.60582,125.8,-999.0,-999.0,65.9
4,-21.93174,-25.60582,160.0,-999.0,-999.0,58.0
4,-21.93174,-25.60582,221.8,-999.0,-999.0,50.3
4,-21.93174,-25.60582,299.0,-999.0,-999.0,51.3
5,-24.99945,-22.87966,3.0,-999.0,-999.0,85.4
5,-24.99945,-22.87966,17.8,-999.0,-999.0,79.1
5,-24.99945,-22.87966,31.1,-999.0,-999.0,76.8
5,-24.99945,-22.87966,57.5,-999.0,-999.0,73.3
5,-24.99945,-22.87966,75.2,-999.0,-999.0,75.4
5,-24.99945,-22.87966,99.9,-999.0,-999.0,75.9
5,-24.99945,-22.87966,131.1,-999.0,-999.0,69.7
5,-24.99945,-22.87966,150.3,-999.0,-999.0,65.3
5,-24.99945,-22.87966,196.8,-999.0,-999.0,57.0
5,-24.99945,-22.87966,245.7,-999.0,-999.0,62.2
5,-24.99945,-22.87966,300.9,-999.0,-999.0,57.4
5,-24.99045,-22.45849,8.1,-999.0,-999.0,84.4
5,-24.99045,-22.45849,23.5,-999.0,-999.0,91.5
5,-24.99045,-22.45849,38.2,-999.0,-999.0,83.2
5,-24.99045,-22.45849,63.7,-999.0,-999.0,76.9
5,-24.99045,-22.45849,101.4,-999.0,-999.0,78.9
5,-24.99045,-22.45849,137.3,-999.0,-999.0,78.4
5,-24.99045,-22.45849,156.7,-999.0,-999.0,61.5
5,-24.99045,-22.45849,176.5,-999.0,-999.0,57.5
5,-24.99045,-22.45849,230.6,-999.0,-999.0,55.8
5,-24.99045,-22.45849,306.3,-999.0,-999.0,53.4
5,-24.99634,-16.27714,3.7,-999.0,-999.0,81.4
5,-24.99634,-16.27714,21.1,-999.0,-999.0,77.3
5,-24.99634,-16.27714,37.7,-999.0,-999.0,79.5
5,-24.99634,-16.27714,66.1,-999.0,-999.0,78.2
5,-24.99634,-16.27714,85.4,-999.0,-999.0,72.3
5,-24.99634,-16.27714,126.7,-999.0,-999.0,81.9
5,-24.99634,-16.27714,151.5,-999.0,-999.0,76.0
5,-24.99634,-16.27714,166.6,-999.0,-999.0,69.8
5,-24.99634,-16.27714,225.9,-999.0,-999.0,56.0
5,-24.99634,-16.27714,275.9,-999.0,-999.0,52.2
5,-24.99634,-16.27714,300.4,-999.0,-999.0,51.5
5,-24.99382,-12.41063,2.4,-999.0,-999.0,88.8
5,-24.99382,-12.41063,17.1,-999.0,-999.0,81.9
5,-24.99382,-12.41063,31.3,-999.0,-999.0,79.3
5,-24.99382,-12.41063,57.1,-999.0,-999.0,76.8
5,-24.99382,-12.41063,85.2,-999.0,-999.0,75.3
5,-24.99382,-12.41063,114.8,-999.0,-999.0,71.7
5,-24.99382,-12.41063,131.8,-999.0,-999.0,69.6
5,-24.99382,-12.41063,143.6,-999.0,-999.0,66.1
5,-24.99382,-12.41063,199.6,-999.0,-999.0,58.9
5,-24.99382,-12.41063,249.3,-999.0,-999.0,57.4
5,-24.99382,-12.41063,298.9,-999.0,-999.0,54.9
5,-24.995,-9.07426,2.5,-999.0,-999.0,80.6
5,-24.995,-9.07426,14.2,-999.0,-999.0,78.7
5,-24.995,-9.07426,24.6,-999.0,-999.0,77.1
5,-24.995,-9.07426,45.9,-999.0,-999.0,83.2
5,-24.995,-9.07426,75.5,-999.0,-999.0,79.5
5,-24.995,-9.07426,95.5,-999.0,-999.0,74.7
5,-24.995,-9.07426,105.3,-999.0,-999.0,79.8
5,-24.995,-9.07426,120.7,-999.0,-999.0,73.4
5,-24.995,-9.07426,157.0,-999.0,-999.0,62.3
5,-24.995,-9.07426,198.5,-999.0,-999.0,52.8
5,-24.995,-9.07426,298.3,-999.0,-999.0,53.6
5,-25.00406,-5.16307,6.2,-999.0,-999.0,80.2
5,-25.00406,-5.16307,13.2,-999.0,-999.0,81.0
5,-25.00406,-5.16307,21.6,-999.0,-999.0,84.7
5,-25.00406,-5.16307,39.2,-999.0,-999.0,82.0
5,-25.00406,-5.16307,60.3,-999.0,-999.0,82.1
5,-25.00406,-5.16307,79.6,-999.0,-999.0,85.7
5,-25.00406,-5.16307,89.1,-999.0,-999.0,76.5
5,-25.00406,-5.16307,96.9,-999.0,-999.0,72.7
5,-25.00406,-5.16307,133.6,-999.0,-999.0,67.5
5,-25.00406,-5.16307,180.1,-999.0,-999.0,58.8
5,-25.00406,-5.16307,299.4,-999.0,-999.0,57.7
5,-24.99349,-1.63299,4.6,-999.0,-999.0,85.5
5,-24.99349,-1.63299,12.3,-999.0,-999.0,79.7
5,-24.99349,-1.63299,18.2,-999.0,-999.0,78.7
5,-24.99349,-1.63299,31.9,-999.0,-999.0,77.6
5,-24.99349,-1.63299,46.3,-999.0,-999.0,81.0
5,-24.99349,-1.63299,57.5,-999.0,-999.0,78.9
5,-24.99349,-1.63299,69.9,-999.0,-999.0,81.9
5,-24.99349,-1.63299,87.2,-999.0,-999.0,64.9
5,-24.99349,-1.63299,106.9,-999.0,-999.0,63.2
5,-24.99349,-1.63299,199.0,-999.0,-999.0,60.2
5,-24.99349,-1.63299,295.7,-999.0,-999.0,57.1
5,-25.56831,1.17497,2.0,-999.0,-999.0,83.3
5,-25.56831,1.17497,7.3,-999.0,-999.0,82.0
5,-25.56831,1.17497,12.8,-999.0,-999.0,80.4
5,-25.56831,1.17497,22.0,-999.0,-999.0,82.5
5,-25.56831,1.17497,40.7,-999.0,-999.0,77.4
5,-25.56831,1.17497,49.5,-999.0,-999.0,77.4
5,-25.56831,1.17497,64.8,-999.0,-999.0,73.4
5,-25.56831,1.17497,76.3,-999.0,-999.0,68.0
5,-25.56831,1.17497,151.8,-999.0,-999.0,52.9
5,-25.56831,1.17497,301.6,-999.0,-999.0,53.1
5,-27.0223,4.27914,2.6,-999.0,-999.0,87.9
5,-27.0223,4.27914,10.4,-999.0,-999.0,76.3
5,-27.0223,4.27914,18.9,-999.0,-999.0,83.8
5,-27.0223,4.27914,35.0,-999.0,-999.0,83.7
5,-27.0223,4.27914,49.7,-999.0,-999.0,86.8
5,-27.0223,4.27914,65.0,-999.0,-999.0,75.8
5,-27.0223,4.27914,80.3,-999.0,-999.0,70.3
5,-27.0223,4.27914,100.1,-999.0,-999.0,66.5
5,-27.0223,4.27914,120.2,-999.0,-999.0,64.3
5,-27.0223,4.27914,150.1,-999.0,-999.0,53.8
5,-27.0223,4.27914,294.3,-999.0,-999.0,51.6
5,-27.42422,5.15804,2.6,-999.0,-999.0,80.1
5,-27.42422,5.15804,15.6,-999.0,-999.0,75.2
5,-27.42422,5.15804,25.9,-999.0,-999.0,81.7
5,-27.42422,5.15804,40.4,-999.0,-999.0,80.3
5,-27.42422,5.15804,45.1,-999.0,-999.0,74.5
5,-27.42422,5.15804,55.1,-999.0,-999.0,76.7
5,-27.42422,5.15804,69.3,-999.0,-999.0,77.0
5,-27.42422,5.15804,85.1,-999.0,-999.0,69.3
5,-27.42422,5.15804,93.8,-999.0,-999.0,62.7
5,-27.42422,5.15804,124.2,-999.0,-999.0,53.8
5,-27.42422,5.15804,204.8,-999.0,-999.0,50.8
5,-27.42422,5.15804,304.8,-999.0,-999.0,54.5
5,-29.79422,10.00927,2.3,-999.0,-999.0,87.4
5,-29.79422,10.00927,8.7,-999.0,-999.0,80.8
5,-29.79422,10.00927,15.4,-999.0,-999.0,80.9
5,-29.79422,10.00927,30.0,-999.0,-999.0,82.5
5,-29.79422,10.00927,40.5,-999.0,-999.0,78.4
5,-29.79422,10.00927,54.4,-999.0,-999.0,82.4
5,-29.79422,10.00927,67.7,-999.0,-999.0,69.9
5,-29.79422,10.00927,95.4,-999.0,-999.0,62.5
5,-29.79422,10.00927,132.6,-999.0,-999.0,52.1
5,-29.79422,10.00927,200.7,-999.0,-999.0,57.6
5,-29.79422,10.00927,350.5,-999.0,-999.0,55.5
5,-32.59753,15.76383,2.3,-999.0,-999.0,81.9
5,-32.59753,15.76383,13.5,-999.0,-999.0,78.8
5,-32.59753,15.76383,24.6,-999.0,-999.0,82.3
5,-32.59753,15.76383,44.6,-999.0,-999.0,80.9
5,-32.59753,15.76383,63.6,-999.0,-999.0,81.4
5,-32.59753,15.76383,79.9,-999.0,-999.0,79.7
5,-32.59753,15.76383,100.9,-999.0,-999.0,73.5
5,-32.59753,15.76383,114.5,-999.0,-999.0,72.6
5,-32.59753,15.76383,150.0,-999.0,-999.0,70.7
5,-32.59753,15.76383,200.3,-999.0,-999.0,63.8
5,-32.59753,15.76383,299.6,-999.0,-999.0,59.1
5,-34.20708,18.96661,2.8,-999.0,-999.0,76.0
5,-34.20708,18.96661,20.1,-999.0,-999.0,78.2
5,-34.20708,18.96661,36.4,-999.0,-999.0,77.5
5,-34.20708,18.96661,65.7,-999.0,-999.0,75.4
5,-34.20708,18.96661,80.0,-999.0,-999.0,72.4
5,-34.20708,18.96661,120.4,-999.0,-999.0,61.5
5,-34.20708,18.96661,140.7,-999.0,-999.0,55.2
5,-34.20708,18.96661,160.1,-999.0,-999.0,59.5
5,-34.20708,18.96661,225.5,-999.0,-999.0,47.9
5,-34.20708,18.96661,300.3,-999.0,-999.0,49.4
5,-36.16104,22.80302,2.4,-999.0,-999.0,75.4
5,-36.16104,22.80302,14.2,-999.0,-999.0,72.2
