,collection,case,stream,variable,path
980,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,POC_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.POC_FLUX_100m.185001-189912.nc
981,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,POC_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.POC_FLUX_100m.190001-194912.nc
982,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,POC_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.POC_FLUX_100m.195001-199912.nc
983,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,POC_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.POC_FLUX_100m.200001-201412.nc
984,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,POC_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.POC_FLUX_100m.185001-189912.nc
985,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,POC_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.POC_FLUX_100m.190001-194912.nc
986,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,POC_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.POC_FLUX_100m.195001-199912.nc
987,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,POC_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.POC_FLUX_100m.200001-201412.nc
988,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.001,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.001/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.001.pop.h.POP_FLUX_100m.185001-201412.nc
989,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.002,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.002/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.002.pop.h.POP_FLUX_100m.185001-201412.nc
990,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.003,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.003/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.003.pop.h.POP_FLUX_100m.185001-201412.nc
991,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.004,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.004/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.004.pop.h.POP_FLUX_100m.185001-201412.nc
992,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.005,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.005/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.005.pop.h.POP_FLUX_100m.185001-201412.nc
993,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.006,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.006/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.006.pop.h.POP_FLUX_100m.185001-201412.nc
994,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.POP_FLUX_100m.185001-189912.nc
995,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.POP_FLUX_100m.190001-194912.nc
996,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.POP_FLUX_100m.195001-199912.nc
997,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.POP_FLUX_100m.200001-201412.nc
998,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.POP_FLUX_100m.185001-189912.nc
999,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.POP_FLUX_100m.190001-194912.nc
1000,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.POP_FLUX_100m.195001-199912.nc
1001,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.POP_FLUX_100m.200001-201412.nc
1002,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.POP_FLUX_100m.185001-189912.nc
1003,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.POP_FLUX_100m.190001-194912.nc
1004,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.POP_FLUX_100m.195001-199912.nc
1005,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.POP_FLUX_100m.200001-201412.nc
1006,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.POP_FLUX_100m.185001-189912.nc
1007,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.POP_FLUX_100m.190001-194912.nc
1008,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.POP_FLUX_100m.195001-199912.nc
1009,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.POP_FLUX_100m.200001-201412.nc
1010,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.POP_FLUX_100m.185001-189912.nc
1011,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.POP_FLUX_100m.190001-194912.nc
1012,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.POP_FLUX_100m.195001-199912.nc
1013,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,POP_FLUX_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.POP_FLUX_100m.200001-201412.nc
1014,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.001,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.001/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.001.pop.h.pfeToSed.185001-201412.nc
1015,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.002,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.002/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.002.pop.h.pfeToSed.185001-201412.nc
1016,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.003,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.003/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.003.pop.h.pfeToSed.185001-201412.nc
1017,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.004,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.004/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.004.pop.h.pfeToSed.185001-201412.nc
1018,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.005,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.005/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.005.pop.h.pfeToSed.185001-201412.nc
1019,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.006,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.006/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.006.pop.h.pfeToSed.185001-201412.nc
1020,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.pfeToSed.185001-189912.nc
1021,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.pfeToSed.190001-194912.nc
1022,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.pfeToSed.195001-199912.nc
1023,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.pfeToSed.200001-201412.nc
1024,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.pfeToSed.185001-189912.nc
1025,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.pfeToSed.190001-194912.nc
1026,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.pfeToSed.195001-199912.nc
1027,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.pfeToSed.200001-201412.nc
1028,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.pfeToSed.185001-189912.nc
1029,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.pfeToSed.190001-194912.nc
1030,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.pfeToSed.195001-199912.nc
1031,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.pfeToSed.200001-201412.nc
1032,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.pfeToSed.185001-189912.nc
1033,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.pfeToSed.190001-194912.nc
1034,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.pfeToSed.195001-199912.nc
1035,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.pfeToSed.200001-201412.nc
1036,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.pfeToSed.185001-189912.nc
1037,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.pfeToSed.190001-194912.nc
1038,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.pfeToSed.195001-199912.nc
1039,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.011,pop.h,pfeToSed,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.011/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.011.pop.h.pfeToSed.200001-201412.nc
1040,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.001,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.001/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.001.pop.h.photoC_TOT_zint_100m.185001-201412.nc
1041,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.002,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.002/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.002.pop.h.photoC_TOT_zint_100m.185001-201412.nc
1042,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.003,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.003/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.003.pop.h.photoC_TOT_zint_100m.185001-201412.nc
1043,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.004,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.004/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.004.pop.h.photoC_TOT_zint_100m.185001-201412.nc
1044,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.005,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.005/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.005.pop.h.photoC_TOT_zint_100m.185001-201412.nc
1045,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.006,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.006/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.006.pop.h.photoC_TOT_zint_100m.185001-201412.nc
1046,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.photoC_TOT_zint_100m.185001-189912.nc
1047,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.photoC_TOT_zint_100m.190001-194912.nc
1048,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.photoC_TOT_zint_100m.195001-199912.nc
1049,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.007,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.007/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.007.pop.h.photoC_TOT_zint_100m.200001-201412.nc
1050,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.photoC_TOT_zint_100m.185001-189912.nc
1051,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.photoC_TOT_zint_100m.190001-194912.nc
1052,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.photoC_TOT_zint_100m.195001-199912.nc
1053,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.008,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.008/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.008.pop.h.photoC_TOT_zint_100m.200001-201412.nc
1054,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.photoC_TOT_zint_100m.185001-189912.nc
1055,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.photoC_TOT_zint_100m.190001-194912.nc
1056,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.photoC_TOT_zint_100m.195001-199912.nc
1057,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.009,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.009/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.009.pop.h.photoC_TOT_zint_100m.200001-201412.nc
1058,epoch_mean,b.e21.BHIST.f09_g17.CMIP6-historical.010,pop.h,photoC_TOT_zint_100m,/glade/campaign/collections/cmip/CMIP6/timeseries-cmip6/b.e21.BHIST.f09_g17.CMIP6-historical.010/ocn/proc/tseries/month_1/b.e21.BHIST.f09_g17.CMIP6-historical.010.pop.h.photoC_TOT_zint_100m.185001-189912.nc
